Hand 2 Prob,71406,99.957,House
Hand 2 Prob,71405,99.956,House
Hand 2 Prob,71404,99.952,House
Hand 2 Prob,71403,99.949,House
Hand 2 Prob,71402,99.947,House
Hand 2 Prob,71314,99.945,House
Hand 2 Prob,71312,99.942,House
Hand 2 Prob,71311,99.94,House
Hand 2 Prob,71310,99.937,House
Hand 2 Prob,71309,99.933,House
Hand 2 Prob,71308,99.927,House
Hand 2 Prob,71307,99.923,House
Hand 2 Prob,71306,99.919,House
Hand 2 Prob,71305,99.916,House
Hand 2 Prob,71304,99.91,House
Hand 2 Prob,71303,99.904,House
Hand 2 Prob,71302,99.896,House
Hand 2 Prob,71214,99.884,House
Hand 2 Prob,71213,99.882,House
Hand 2 Prob,71211,99.879,House
Hand 2 Prob,71210,99.877,House
Hand 2 Prob,71209,99.873,House
Hand 2 Prob,71208,99.868,House
Hand 2 Prob,71207,99.854,House
Hand 2 Prob,71206,99.844,House
Hand 2 Prob,71205,99.832,House
Hand 2 Prob,71204,99.82,House
Hand 2 Prob,71203,99.806,House
Hand 2 Prob,71202,99.798,House
Hand 2 Prob,71114,99.783,House
Hand 2 Prob,71113,99.78,House
Hand 2 Prob,71112,99.775,House
Hand 2 Prob,71110,99.77,House
Hand 2 Prob,71109,99.762,House
Hand 2 Prob,71108,99.753,House
Hand 2 Prob,71107,99.74,House
Hand 2 Prob,71106,99.725,House
Hand 2 Prob,71105,99.706,House
Hand 2 Prob,71104,99.692,House
Hand 2 Prob,71103,99.67,House
Hand 2 Prob,71102,99.651,House
Hand 2 Prob,71014,99.633,House
Hand 2 Prob,71013,99.63,House
Hand 2 Prob,71012,99.625,House
Hand 2 Prob,71011,99.621,House
Hand 2 Prob,71009,99.617,House
Hand 2 Prob,71008,99.609,House
Hand 2 Prob,71007,99.595,House
Hand 2 Prob,71006,99.584,House
Hand 2 Prob,71005,99.565,House
Hand 2 Prob,71004,99.551,House
Hand 2 Prob,71003,99.531,House
Hand 2 Prob,71002,99.501,House
Hand 2 Prob,70914,99.48,House
Hand 2 Prob,70913,99.474,House
Hand 2 Prob,70912,99.471,House
Hand 2 Prob,70911,99.469,House
Hand 2 Prob,70910,99.463,House
Hand 2 Prob,70908,99.45,House
Hand 2 Prob,70907,99.437,House
Hand 2 Prob,70906,99.427,House
Hand 2 Prob,70905,99.413,House
Hand 2 Prob,70904,99.391,House
Hand 2 Prob,70903,99.364,House
Hand 2 Prob,70902,99.34,House
Hand 2 Prob,70814,99.312,House
Hand 2 Prob,70813,99.311,House
Hand 2 Prob,70812,99.305,House
Hand 2 Prob,70811,99.3,House
Hand 2 Prob,70810,99.295,House
Hand 2 Prob,70809,99.279,House
Hand 2 Prob,70807,99.27,House
Hand 2 Prob,70806,99.253,House
Hand 2 Prob,70805,99.229,House
Hand 2 Prob,70804,99.208,House
Hand 2 Prob,70803,99.18,House
Hand 2 Prob,70802,99.148,House
Hand 2 Prob,70714,99.118,House
Hand 2 Prob,70713,99.115,House
Hand 2 Prob,70712,99.112,House
Hand 2 Prob,70711,99.107,House
Hand 2 Prob,70710,99.102,House
Hand 2 Prob,70709,99.092,House
Hand 2 Prob,70708,99.079,House
Hand 2 Prob,70706,99.057,House
Hand 2 Prob,70705,99.035,House
Hand 2 Prob,70704,99.003,House
Hand 2 Prob,70703,98.967,House
Hand 2 Prob,70702,98.924,House
Hand 2 Prob,70614,98.864,House
Hand 2 Prob,70613,98.856,House
Hand 2 Prob,70612,98.851,House
Hand 2 Prob,70611,98.845,House
Hand 2 Prob,70610,98.837,House
Hand 2 Prob,70609,98.82,House
Hand 2 Prob,70608,98.798,House
Hand 2 Prob,70607,98.775,House
Hand 2 Prob,70605,98.741,House
Hand 2 Prob,70604,98.702,House
Hand 2 Prob,70603,98.66,House
Hand 2 Prob,70602,98.631,House
Hand 2 Prob,70514,98.576,House
Hand 2 Prob,70513,98.572,House
Hand 2 Prob,70512,98.568,House
Hand 2 Prob,70511,98.563,House
Hand 2 Prob,70510,98.554,House
Hand 2 Prob,70509,98.533,House
Hand 2 Prob,70508,98.512,House
